index,english,garo,category,notes,verification_tag,flags
1346,Stare,ni·gak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1347,Stare,ni·wat·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1349,Stir,Mo·ila,uncategorized,VERIFIED/HIGH v:chok-chok-a / go-rai-a / gon˙-gon-a,VERIFIED/HIGH,DUPLICATE_KEY
1350,Stir,chok·chok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1351,Stir,go·rai·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1352,Stir,gon˙·gon·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1353,Stomach,Ok,uncategorized,VERIFIED/HIGH v:a-tom / bik-ma,VERIFIED/HIGH,DUPLICATE_KEY
1354,Stomach,a·tom,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1355,Stomach,bik·ma,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1357,Stone,Ro·ong,uncategorized,VERIFIED/HIGH v:rong˙-te,VERIFIED/HIGH,DUPLICATE_KEY
1358,Stone,rong˙·te,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1360,Stop it,Iako dondipbo,uncategorized,VERIFIED/HIGH v:Dontonjbo,VERIFIED/HIGH,DUPLICATE_KEY
1361,Stop it,Dontonjbo,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1362,Story,Golpo,uncategorized,VERIFIED/HIGH v:gol-po,VERIFIED/HIGH,DUPLICATE_KEY
1363,Story,gol·po,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1365,Strong,Bilaka,health,VERIFIED/HIGH v:bil-ong-a / bil-rak-a / mang-rak-a,VERIFIED/HIGH,DUPLICATE_KEY
1366,Strong,bil·ong·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1367,Strong,bil·rak·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1368,Strong,mang·rak·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1374,Sugar,Chini,food,VERIFIED/HIGH v:chi-ni / gu-ru-ma,VERIFIED/HIGH,DUPLICATE_KEY
1375,Sugar,chi·ni,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1376,Sugar,gu·ru·ma,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1377,Sugar Cane,Ge·rit,food,VERIFIED/HIGH v:grit,VERIFIED/HIGH,DUPLICATE_KEY
1378,Sugar Cane,grit,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1384,Sweat,Ding·ol,health,VERIFIED/HIGH v:kram-chi / kram-chi-a,VERIFIED/HIGH,DUPLICATE_KEY
1385,Sweat,kram·chi,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1386,Sweat,kram·chi·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1387,Sweet,Chi·a,uncategorized,VERIFIED/HIGH v:chi˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1388,Sweet,chi˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1389,Sweet Potato,Ta·we,food,VERIFIED/HIGH v:ta˙-mil-ang,VERIFIED/HIGH,DUPLICATE_KEY
1390,Sweet Potato,ta˙·mil·ang,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1392,Swelling,Ripoma,uncategorized,VERIFIED/HIGH v:ba-du-si du-a / bi-sit-eng,VERIFIED/HIGH,DUPLICATE_KEY
1393,Swelling,ba·du·si du·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1394,Swelling,bi·sit·eng,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1395,Swim,Jroa,uncategorized,VERIFIED/HIGH v:jro-a,VERIFIED/HIGH,DUPLICATE_KEY
1396,Swim,jro·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1398,Table,Mez,uncategorized,VERIFIED/HIGH v:te-bil,VERIFIED/HIGH,DUPLICATE_KEY
1399,Table,te·bil,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1400,Tail,Ki·me,uncategorized,VERIFIED/HIGH v:ki˙-me,VERIFIED/HIGH,DUPLICATE_KEY
1401,Tail,ki˙·me,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1403,Take,Ra·a,uncategorized,VERIFIED/HIGH v:ra˙-a / ra˙-ang-a / rim-a,VERIFIED/HIGH,DUPLICATE_KEY
1404,Take,ra˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1405,Take,ra˙·ang·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1406,Take,rim·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1408,Tall,Chu·a,uncategorized,VERIFIED/HIGH v:bol-cha-a / chang-ro-a / chu-ak-a,VERIFIED/HIGH,DUPLICATE_KEY
1409,Tall,bol·cha·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1410,Tall,chang·ro·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1411,Tall,chu·ak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1413,Tame,Nokni,uncategorized,VERIFIED/HIGH v:mal-gek-a,VERIFIED/HIGH,DUPLICATE_KEY
1414,Tame,mal·gek·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1415,Taste,Nong·mia,food,VERIFIED/HIGH v:cha˙-e ni-a / ring-e ni-a / tap-a,VERIFIED/HIGH,DUPLICATE_KEY
1416,Taste,cha˙·e ni·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1417,Taste,ring·e ni·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1418,Taste,tap·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1423,Teach,Skia,education,UNVERIFIED/MEDIUM v:Sikie on·a,UNVERIFIED,DUPLICATE_KEY
1424,Teach,Sikie on·a,education,variant/UNVERIFIED/MEDIUM,UNVERIFIED,DUPLICATE_KEY
1425,Teacher,Skigipa,education,VERIFIED/HIGH v:di-di / ma-star / ti-char,VERIFIED/HIGH,DUPLICATE_KEY
1426,Teacher,di·di,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1427,Teacher,ma·star,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1428,Teacher,ti·char,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1445,Thick,Ritchaa,uncategorized,VERIFIED/HIGH v:chat-a / dik-a,VERIFIED/HIGH,DUPLICATE_KEY
1446,Thick,chat·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1447,Thick,dik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1448,Thief,Cha·ugipa,uncategorized,UNVERIFIED/MEDIUM v:Cha·u,UNVERIFIED,DUPLICATE_KEY
1449,Thief,Cha·u,uncategorized,variant/UNVERIFIED/MEDIUM,UNVERIFIED,DUPLICATE_KEY
1450,Thin,Ba·renga,uncategorized,VERIFIED/HIGH v:ba-ang-a / ba˙-a / ding-chon-a,VERIFIED/HIGH,DUPLICATE_KEY
1451,Thin,ba·ang·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1452,Thin,ba˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1453,Thin,ding·chon·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1454,Think,Gisik·o nanga,uncategorized,VERIFIED/HIGH v:chan-chi-a,VERIFIED/HIGH,DUPLICATE_KEY
1455,Think,chan·chi·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1457,Thirsty,Chi·ringna·ska,food,VERIFIED/HIGH v:ran˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1458,Thirsty,ran˙·a,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1467,Throw,Gal·a / Goata,uncategorized,VERIFIED/HIGH v:Goata / Gal-a / go-a,VERIFIED/HIGH,DUPLICATE_KEY
1468,Throw,Goata,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1469,Throw,Gal·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1470,Throw,go·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1471,Thumb,Jaksi dalgipa,health,AMBIGUOUS/MEDIUM v:Jaksi bima dot,none,DUPLICATE_KEY
1472,Thumb,Jaksi bima dot,health,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1473,Thunder,Goera,uncategorized,VERIFIED/HIGH v:gul˙-gul-a / hil˙-hil-a / kim-pret-a,VERIFIED/HIGH,DUPLICATE_KEY
1474,Thunder,gul˙·gul·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1475,Thunder,hil˙·hil·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1476,Thunder,kim·pret·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1478,Tiger,Matcha,animals,VERIFIED/HIGH v:mat-cha,VERIFIED/HIGH,DUPLICATE_KEY
1479,Tiger,mat·cha,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1481,Time,Somoi,uncategorized,AMBIGUOUS/HIGH v:Baji / Somai,none,DUPLICATE_KEY
1482,Time,Baji,uncategorized,variant/AMBIGUOUS/HIGH,variant (other),DUPLICATE_KEY
1483,Time,Somai,uncategorized,variant/AMBIGUOUS/HIGH,variant (other),DUPLICATE_KEY
1484,Tired,Neng·a,health,VERIFIED/HIGH v:bil-neng-a / mang-meng-a / neng˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1485,Tired,bil·neng·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1486,Tired,mang·meng·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1487,Tired,neng˙·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1551,Today,Da.alo,uncategorized,VERIFIED/HIGH v:Da·al / Da·alo,VERIFIED/HIGH,DUPLICATE_KEY
1552,Today,Da·al,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1553,Today,Da·alo,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1554,Tomato,Baring belati,food,VERIFIED/HIGH v:to-ma-to,VERIFIED/HIGH,DUPLICATE_KEY
1555,Tomato,to·ma·to,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1556,Tomorrow,Knal,uncategorized,VERIFIED/HIGH v:Knalo,VERIFIED/HIGH,DUPLICATE_KEY
1557,Tomorrow,Knalo,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1569,Tree,Bol,uncategorized,VERIFIED/HIGH v:bi-pang / bol-bi-pang / bol-pang,VERIFIED/HIGH,DUPLICATE_KEY
1570,Tree,bi·pang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1571,Tree,bol·bi·pang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1572,Tree,bol·pang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1576,Turban,Kotip,uncategorized,VERIFIED/HIGH v:ka-di / ko-ka / ko-tip,VERIFIED/HIGH,DUPLICATE_KEY
1577,Turban,ka·di,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1578,Turban,ko·ka,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1579,Turban,ko·tip,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1580,Turmeric,Holdi,uncategorized,VERIFIED/HIGH v:hol-di,VERIFIED/HIGH,DUPLICATE_KEY
1581,Turmeric,hol·di,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1583,Turtle,Ki·sing,uncategorized,VERIFIED/HIGH v:chep-a / chi-jong / kat-tu-a,VERIFIED/HIGH,DUPLICATE_KEY
1584,Turtle,chep·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1585,Turtle,chi·jong,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1586,Turtle,kat·tu·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1592,Umbrella,Satta,uncategorized,VERIFIED/HIGH v:sat-ti,VERIFIED/HIGH,DUPLICATE_KEY
1593,Umbrella,sat·ti,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1598,Vagina,Sepak,uncategorized,AMBIGUOUS/HIGH v:Si'i / Si.i akol,none,DUPLICATE_KEY
1599,Vagina,Si'i,uncategorized,variant/AMBIGUOUS/HIGH,variant (other),DUPLICATE_KEY
1600,Vagina,Si.i akol,uncategorized,variant/AMBIGUOUS/HIGH,variant (other),DUPLICATE_KEY
1605,Voice,Ku·rang,uncategorized,VERIFIED/HIGH v:ku˙-ra-ma / ku˙-rang,VERIFIED/HIGH,DUPLICATE_KEY
1606,Voice,ku˙·ra·ma,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1607,Voice,ku˙·rang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1610,Walk,Re·a,uncategorized,VERIFIED/HIGH v:re˙-am-a,VERIFIED/HIGH,DUPLICATE_KEY
1611,Walk,re˙·am·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1613,Wash,Su·gala,uncategorized,VERIFIED/HIGH v:Su·srong-a,VERIFIED/HIGH,DUPLICATE_KEY
1614,Wash,Su·srong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1616,Watermelon,Te·e raja,food,VERIFIED/HIGH v:tor-mus,VERIFIED/HIGH,DUPLICATE_KEY
1617,Watermelon,tor·mus,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1623,Week,Anti,uncategorized,VERIFIED/HIGH v:sop-ta,VERIFIED/HIGH,DUPLICATE_KEY
1624,Week,sop·ta,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1627,West,Saliram,travel,VERIFIED/HIGH v:pos-chiim / sal-i-ram,VERIFIED/HIGH,DUPLICATE_KEY
1628,West,pos·chiim,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1629,West,sal·i·ram,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1630,Wet,Chon·a / Sosia,uncategorized,VERIFIED/HIGH v:ma˙-jim-a / so-si-a,VERIFIED/HIGH,DUPLICATE_KEY
1631,Wet,ma˙·jim·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1632,Wet,so·si·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1635,What is your name?,Na·a ni bimungara maia?,phrases,VERIFIED/HIGH v:Nang·ni bimungara maia?,VERIFIED/HIGH,DUPLICATE_KEY
1636,What is your name?,Nang·ni bimungara maia?,phrases,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1646,Whistle,Hu·a,uncategorized,VERIFIED/HIGH v:ku˙-sim-ok-a / pi-pi / su-i ron˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1647,Whistle,ku˙·sim·ok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1648,Whistle,pi·pi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1649,Whistle,su·i ron˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1650,White,Gipok,uncategorized,VERIFIED/HIGH v:bok-a / gip-bok,VERIFIED/HIGH,DUPLICATE_KEY
1651,White,bok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1652,White,gip·bok,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1655,Why do you laugh?,Maina na·a ka·dinga?,phrases,VERIFIED/HIGH v:Maina (na·a) ka·dinga?,VERIFIED/HIGH,DUPLICATE_KEY
1656,Why do you laugh?,Maina (na·a) ka·dinga?,phrases,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1657,Wide,Apala,uncategorized,VERIFIED/HIGH v:ap-dal-a / pel-dal-a / tim-bong,VERIFIED/HIGH,DUPLICATE_KEY
1658,Wide,ap·dal·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1659,Wide,pel·dal·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1660,Wide,tim·bong,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1664,Win,Am·a,uncategorized,VERIFIED/HIGH v:jiit-ti-a / man˙-chak-a,VERIFIED/HIGH,DUPLICATE_KEY
1665,Win,jiit·ti·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1666,Win,man˙·chak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1667,Wind,Balwa,uncategorized,VERIFIED/HIGH v:bal-wa / wen-a wen-wen-a,VERIFIED/HIGH,DUPLICATE_KEY
1668,Wind,bal·wa,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1669,Wind,wen·a wen·wen·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1670,Window,Kelki,uncategorized,VERIFIED/HIGH v:ja-na-la,VERIFIED/HIGH,DUPLICATE_KEY
1671,Window,ja·na·la,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1673,Wink,Mik·chip·a,uncategorized,VERIFIED/HIGH v:mik-kem-a / mik-sel-a,VERIFIED/HIGH,DUPLICATE_KEY
1674,Wink,mik·kem·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1675,Wink,mik·sel·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1679,Witness,Sakki,uncategorized,VERIFIED/HIGH v:sak-ki,VERIFIED/HIGH,DUPLICATE_KEY
1680,Witness,sak·ki,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1681,Woman,Me·chik,uncategorized,VERIFIED/HIGH v:me˙-chik,VERIFIED/HIGH,DUPLICATE_KEY
1682,Woman,me˙·chik,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1684,Work,Dak·a,business,VERIFIED/HIGH v:ga-a / ka˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1685,Work,ga·a,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1686,Work,ka˙·a,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1690,Worry,Gisik ding·a,uncategorized,VERIFIED/HIGH v:sim-bra-a,VERIFIED/HIGH,DUPLICATE_KEY
1691,Worry,sim·bra·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1692,Worship,Olakkiani,church,VERIFIED/HIGH v:ma-ni-a,VERIFIED/HIGH,DUPLICATE_KEY
1693,Worship,ma·ni·a,church,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1696,Write,Sea,education,VERIFIED/HIGH v:chok-a / lek-ki-a / se-a,VERIFIED/HIGH,DUPLICATE_KEY
1697,Write,chok·a,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1698,Write,lek·ki·a,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1699,Write,se·a,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1701,Yawn,Gu·ua,uncategorized,VERIFIED/HIGH v:e-jam-a,VERIFIED/HIGH,DUPLICATE_KEY
1702,Yawn,e·jam·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1703,Year,Bilsi,uncategorized,VERIFIED/HIGH v:bo-chor,VERIFIED/HIGH,DUPLICATE_KEY
1704,Year,bo·chor,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1705,Yellow,Rimit,uncategorized,VERIFIED/HIGH v:rim-it,VERIFIED/HIGH,DUPLICATE_KEY
1706,Yellow,rim·it,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1710,Yesterday,Mejal,uncategorized,VERIFIED/HIGH v:Meja / me-ja-o,VERIFIED/HIGH,DUPLICATE_KEY
1711,Yesterday,Meja,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1712,Yesterday,me·ja·o,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1718,You're welcome,Mamingba ong·ja,uncategorized,AMBIGUOUS/HIGH v:Mamingba ong·aiaba,none,DUPLICATE_KEY
1719,You're welcome,Mamingba ong·aiaba,uncategorized,variant/AMBIGUOUS/HIGH,variant (other),DUPLICATE_KEY
1721,Younger sister,Nono,family,AMBIGUOUS/MEDIUM v:Ano,none,DUPLICATE_KEY
1722,Younger sister,Ano,family,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1726,abbreviated,tong˙·kap·a,uncategorized,UNVERIFIED/HIGH v:-kim-bak- / tong˙-tang-ga-tang,VERIFIED/HIGH,DUPLICATE_KEY
1727,abbreviated,·kim·bak·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1728,abbreviated,tong˙·tang·ga·tang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1729,able,ham·sok·a,uncategorized,UNVERIFIED/HIGH v:man˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1730,able,man˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1736,accuse,a·mut·a,uncategorized,UNVERIFIED/HIGH v:pot-a,VERIFIED/HIGH,DUPLICATE_KEY
1737,accuse,pot·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1748,adolescent,dil·ding bal˙·jak,education,UNVERIFIED/HIGH v:me˙-tra / no-mil,VERIFIED/HIGH,DUPLICATE_KEY
1749,adolescent,me˙·tra,education,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1750,adolescent,no·mil,education,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1756,afraid,han˙·srik·han˙·srik,uncategorized,UNVERIFIED/HIGH v:ken-a,VERIFIED/HIGH,DUPLICATE_KEY
1757,afraid,ken·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1758,again,a·ro,uncategorized,UNVERIFIED/HIGH v:-tai- / da˙-o-ba / pil˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1759,again,·tai·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1760,again,da˙·o·ba,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1761,again,pil˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1763,ago,a·ge,uncategorized,UNVERIFIED/HIGH v:cheng-o / skang,VERIFIED/HIGH,DUPLICATE_KEY
1764,ago,cheng·o,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1765,ago,skang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1766,agreement,chuk·ti,uncategorized,UNVERIFIED/HIGH v:mi-mang-sa,VERIFIED/HIGH,DUPLICATE_KEY
1767,agreement,mi·mang·sa,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1771,all day,sal·prak,uncategorized,UNVERIFIED/HIGH v:sal-si-si,VERIFIED/HIGH,DUPLICATE_KEY
1772,all day,sal·si·si,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1774,almost,dak·ri,uncategorized,UNVERIFIED/HIGH v:ham˙-a / nam-hang / prai,VERIFIED/HIGH,DUPLICATE_KEY
1775,almost,ham˙·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1776,almost,nam·hang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1777,almost,prai,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1779,altar,be·di,church,UNVERIFIED/HIGH v:ga-mi-pong / sam-ba-si-a,VERIFIED/HIGH,DUPLICATE_KEY
1780,altar,ga·mi·pong,church,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1781,altar,sam·ba·si·a,church,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1785,angry,bi·ka so·a,uncategorized,UNVERIFIED/HIGH v:hel˙-hel / ka˙-o-nang-a,VERIFIED/HIGH,DUPLICATE_KEY
1786,angry,hel˙·hel,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1787,angry,ka˙·o·nang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1788,animals,do˙·mat,uncategorized,UNVERIFIED/HIGH v:mang-,VERIFIED/HIGH,DUPLICATE_KEY
1789,animals,mang·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1790,animals wild,mat·bring,animals,UNVERIFIED/HIGH v:mat-cha mak-bil,VERIFIED/HIGH,DUPLICATE_KEY
